Loan ID,Customer Name,Customer City,Customer State,Customer Zip,Phone Number,Employment Status,Annual Income,Debt-to-Income %,Credit Score,Credit Tier,Co-Borrower,Dealership,Dealership City,Dealership State,Dealership Zip,Vehicle Year,Vehicle Make,Vehicle Model,Vehicle Category,New/Used,Vehicle Price,Down Payment,Trade-In Value,Taxes & Fees,Amount Financed,APR %,Loan Term (Months),Monthly Payment,Funding Date,Loan Purpose,Loan Officer,Loan Status,Delinquent Flag,Charge-Off Flag,Region
NRAF-2024-102117,Samantha Miles,Millershire,IN,27703,(272) 898-6832,Military,95000.00,11.6,743,Prime,No,Motor City Honda,Detroit,MI,48201,2024,Ford,F-150,Truck,Used,34000.00,5820.00,0.00,3020.00,31200.00,7.66,72,541.87,8/17/2024,Used Vehicle Purchase,S. Patel,Current,0,0,Midwest
NRAF-2024-102118,Monica Heath,Blaketon,GU,28445,(984) 250-7966,Part-Time,43000.00,16.6,344,Deep Subprime,Yes,Cactus Wren Chevrolet,Mesa,AZ,85201,2024,Subaru,Forester,SUV,New,30600.00,4090.00,8500.00,2150.00,20160.00,18.29,72,463.12,12/10/2024,Private Party Purchase,B. Larsen,Delinquent 60,1,0,West
NRAF-2024-102119,Jennifer Scott,South Reginaldland,UT,24266,(14) 144-2460,Full-Time,31000.00,44.5,511,Subprime,Yes,Bluff Street Toyota,St. George,UT,84770,2024,Mercedes-Benz,C-Class,Sedan,New,56500.00,4520.00,4200.00,3570.00,51350.00,15.27,84,998.68,3/22/2024,Private Party Purchase,C. Fitzgerald,Current,0,0,West
NRAF-2024-102120,Louis Nunez,North David,NE,06801,(159) 528-5994,Full-Time,102000.00,34,718,Prime,No,Great Lakes Toyota,Chicago,IL,60601,2021,Nissan,Altima,Sedan,Used,18600.00,860.00,0.00,1190.00,18930.00,7.68,60,380.94,7/27/2024,Refinance,T. Whitfield,Current,0,0,Midwest
NRAF-2024-102121,Brian Nguyen,Carpenterberg,AR,56755,(798) 293-0557,Retired,53000.00,42.5,638,Nonprime,No,Lone Star Chevrolet,Dallas,TX,75201,2024,GMC,Sierra 1500,Truck,Used,33200.00,440.00,0.00,2240.00,35000.00,9.27,60,731.14,7/31/2024,Refinance,B. Larsen,Current,0,0,South
NRAF-2024-102122,Wendy Ochoa,New Janeville,OK,53527,(410) 593-9481,Full-Time,118000.00,27.8,838,Super Prime,No,Bluegrass Motors,Louisville,KY,40201,2020,Volkswagen,Jetta,Sedan,Used,11800.00,10.00,0.00,1050.00,12840.00,5.2,63,233.33,7/30/2024,Used Vehicle Purchase,D. Nguyen,Current,0,0,South
NRAF-2024-102123,Karen Kirby,Smithville,MO,36425,(602) 858-6966,Part-Time,33000.00,12.5,396,Deep Subprime,No,Desert Ridge Hyundai,Phoenix,AZ,85001,2024,Ford,Escape,SUV,New,28000.00,2700.00,0.00,2390.00,27690.00,18.26,63,686.45,2/1/2024,Private Party Purchase,R. Thompson,Current,0,0,West
NRAF-2024-102124,Victor Garcia,Port Kimbury,KY,56187,(607) 512-1018,Full-Time,58000.00,19.2,647,Nonprime,No,Silver State Motors,Las Vegas,NV,89101,2023,Nissan,Rogue,SUV,Used,20100.00,0.00,0.00,1210.00,21310.00,9.02,72,384.34,9/17/2024,Private Party Purchase,N. Sandoval,Current,0,0,West
NRAF-2024-102125,Erin Atkinson,Mariahaven,AZ,54760,(180) 245-9408,Part-Time,88000.00,33.1,662,Prime,No,Canyon View Nissan,Layton,UT,84041,2021,Subaru,Outback,SUV,Used,24300.00,4560.00,6500.00,1990.00,15230.00,7.6,63,293.93,11/15/2024,Refinance,A. Kowalski,Current,0,0,West
NRAF-2024-102126,Dana Rocha,Ashleyton,NM,34303,(243) 779-5076,Military,45000.00,10.6,605,Nonprime,Yes,Alamo Auto Group,San Antonio,TX,78201,2024,Chevrolet,Equinox,SUV,New,29600.00,1440.00,0.00,2240.00,30400.00,13.88,60,705.46,3/17/2024,Refinance,N. Sandoval,Current,0,0,South
NRAF-2024-102127,Michael Spears,Velezburgh,MD,25474,(852) 512-2584,Full-Time,46000.00,23.1,701,Prime,No,Prairie Wind Chevrolet,Omaha,NE,68101,2018,Jeep,Wrangler,SUV,Used,22700.00,2470.00,5500.00,1890.00,16620.00,7.42,72,286.72,7/13/2024,Private Party Purchase,G. Sorensen,Current,0,0,Midwest
NRAF-2024-102128,Brady Myers,Tylerhaven,SC,53041,(279) 294-9652,Part-Time,26000.00,36.1,477,Deep Subprime,No,Emerald City Subaru,Seattle,WA,98101,2024,Jeep,Wrangler,SUV,New,41400.00,5900.00,0.00,2600.00,38100.00,19.14,48,1142.01,4/19/2024,Lease Buyout,C. Fitzgerald,Paid Off,0,0,West
NRAF-2024-102129,David Roman,Millerfurt,MS,18471,(20) 385-4070,Part-Time,45000.00,38.1,626,Nonprime,No,Bluebonnet Ford,Austin,TX,78701,2024,Kia,Forte,Sedan,New,23100.00,720.00,1200.00,1520.00,22700.00,13.32,75,447.52,10/6/2024,Lease Buyout,J. Chen,Current,0,0,South
NRAF-2024-102130,Lindsey Ross,Webbton,DE,52383,(269) 575-3851,Self-Employed,57000.00,27.5,780,Prime,No,Pioneer Auto Sales,Logan,UT,84321,2022,Hyundai,Tucson,SUV,Used,17600.00,2760.00,2200.00,1390.00,14030.00,8.4,48,345.15,4/24/2024,Private Party Purchase,T. Whitfield,Paid Off,0,0,West
NRAF-2024-102131,Lydia Crawford,East Christopher,FL,42744,(946) 142-6204,Part-Time,104000.00,11.1,771,Prime,Yes,Steel City Chevrolet,Pittsburgh,PA,15201,2020,Honda,CR-V,SUV,Used,22800.00,690.00,0.00,1520.00,23630.00,6.16,75,380.40,12/17/2024,Refinance,M. Alvarez,Current,0,0,Northeast
NRAF-2024-102132,Abigail Mcgee,Carolineland,NV,24061,(118) 978-7372,Military,77000.00,44.1,704,Prime,No,Great Lakes Toyota,Chicago,IL,60601,2024,Hyundai,Elantra,Sedan,New,22200.00,3290.00,0.00,1470.00,20380.00,7.1,60,404.51,8/16/2024,Refinance,K. Osei,Current,0,0,Midwest
NRAF-2024-102133,Katrina Lopez,New Josephchester,AK,43674,(804) 191-7160,Self-Employed,28000.00,40.2,631,Nonprime,No,Bluegrass Motors,Louisville,KY,40201,2024,Subaru,Outback,SUV,New,34200.00,3690.00,0.00,2260.00,32770.00,14.25,48,899.60,3/8/2024,Refinance,C. Fitzgerald,Current,0,0,South
NRAF-2024-102134,Cassandra Ware,Sabrinabury,VA,14788,(418) 436-6020,Self-Employed,99000.00,15.5,676,Prime,No,Wasatch Front Auto Group,Ogden,UT,84401,2022,BMW,3 Series,Sedan,Used,25200.00,2960.00,2800.00,2040.00,21480.00,8.74,75,372.73,5/22/2024,Used Vehicle Purchase,B. Larsen,Current,0,0,West
NRAF-2024-102135,Erin Reid,Vargasside,FL,90832,(210) 936-7677,Military,47000.00,36.3,710,Prime,No,Pacific Coast Nissan,San Diego,CA,92101,2021,GMC,Sierra 1500,Truck,Used,35500.00,1070.00,0.00,2750.00,37180.00,7.05,72,634.78,1/5/2024,Used Vehicle Purchase,T. Whitfield,Paid Off,0,0,West
NRAF-2024-102136,Jay Dean,New Danieltown,AZ,89769,(554) 590-3481,Retired,25000.00,13.1,485,Deep Subprime,No,Emerald City Subaru,Seattle,WA,98101,2024,Subaru,Outback,SUV,New,31500.00,0.00,0.00,2330.00,33830.00,24.2,48,1106.66,1/28/2024,New Vehicle Purchase,J. Chen,Paid Off,0,0,West
NRAF-2024-102137,Kari Graham,Lake Martin,NY,62559,(269) 395-5330,Full-Time,81000.00,42.5,766,Prime,No,Great Lakes Toyota,Chicago,IL,60601,2024,Hyundai,Elantra,Sedan,New,21300.00,0.00,0.00,1340.00,22640.00,8.1,72,398.06,11/8/2024,New Vehicle Purchase,T. Whitfield,Current,0,0,Midwest
NRAF-2024-102138,Douglas Curry,Hollowayberg,MD,41240,(135) 148-5507,Self-Employed,67000.00,9.1,639,Nonprime,Yes,Pioneer Auto Sales,Logan,UT,84321,2020,Jeep,Grand Cherokee,SUV,Used,25800.00,3760.00,0.00,1930.00,23970.00,12.35,60,537.45,8/28/2024,Private Party Purchase,N. Sandoval,Current,0,0,West
NRAF-2024-102139,Erin Todd,West Brandonbury,KS,44594,(741) 514-4876,Retired,59000.00,10.5,579,Subprime,No,Carolina Blue Ford,Charlotte,NC,28201,2018,Jeep,Wrangler,SUV,Used,27800.00,1510.00,0.00,1870.00,28160.00,19.45,72,665.56,9/2/2024,Used Vehicle Purchase,N. Sandoval,Current,0,0,South
NRAF-2024-102140,Scott Kennedy,Hermanton,ND,17344,(427) 973-0294,Military,79000.00,23.6,831,Super Prime,Yes,Twin Cities Ford,Minneapolis,MN,55401,2024,Toyota,Tacoma,Truck,New,43300.00,0.00,9800.00,2770.00,36270.00,4.52,72,576.08,11/10/2024,Lease Buyout,G. Sorensen,Current,0,0,Midwest
NRAF-2024-102141,Connie Edwards,Lake Meganborough,VT,51622,(23) 589-3771,Retired,87000.00,14.3,711,Prime,No,Sierra Nevada Toyota,Reno,NV,89501,2024,BMW,3 Series,Sedan,New,50200.00,3330.00,0.00,3170.00,50040.00,6.69,48,1191.09,8/26/2024,Private Party Purchase,T. Whitfield,Current,0,0,West
NRAF-2024-102142,Diane Johnson,Jenniferland,KS,35015,(994) 951-6599,Self-Employed,58000.00,22.8,611,Nonprime,No,Wasatch Front Auto Group,Ogden,UT,84401,2023,Tesla,Model 3,Sedan,Used,34200.00,0.00,0.00,2930.00,37130.00,11.93,60,824.62,5/27/2024,Used Vehicle Purchase,L. Reyes,Current,0,0,West
NRAF-2024-102143,Brittany Camacho,Velazquezstad,VT,60972,(464) 523-9004,Part-Time,89000.00,25.1,701,Prime,No,Cascade Ford,Portland,OR,97201,2024,Toyota,Camry,Sedan,Used,23400.00,4100.00,0.00,1630.00,20930.00,6.03,72,347.17,12/21/2024,Used Vehicle Purchase,L. Reyes,Current,0,0,West
NRAF-2024-102144,Frances Cox,Port John,KY,76605,(855) 470-1897,Retired,51000.00,40.1,543,Subprime,No,Empire State Nissan,Albany,NY,12201,2024,Ford,Mustang,Coupe,Used,18200.00,890.00,9100.00,1340.00,9550.00,16.29,84,191.26,2/12/2024,Used Vehicle Purchase,P. Okafor,Delinquent 90+,1,0,Northeast
NRAF-2024-102145,Julie Conner,Jeremyport,PA,79098,(467) 093-6725,Part-Time,40000.00,17.5,510,Subprime,No,Bluff Street Toyota,St. George,UT,84770,2021,Subaru,Forester,SUV,Used,21200.00,1170.00,0.00,1680.00,21710.00,16.92,60,538.62,3/12/2024,Used Vehicle Purchase,R. Thompson,Current,0,0,West
NRAF-2024-102146,Christopher Cantu,Brownberg,DE,48520,(770) 734-6031,Military,134000.00,30.9,788,Super Prime,No,Twin Cities Ford,Minneapolis,MN,55401,2021,Ford,Escape,SUV,Used,17600.00,1480.00,3900.00,1410.00,13630.00,4.55,36,405.76,11/4/2024,Lease Buyout,L. Reyes,Paid Off,0,0,Midwest
NRAF-2024-102147,Zachary Henry,Brandyton,PW,28112,(216) 457-5275,Full-Time,56000.00,26.4,534,Subprime,No,Gem State Auto,Boise,ID,83701,2018,Subaru,Forester,SUV,Used,18000.00,4120.00,0.00,1370.00,15250.00,18.78,75,346.91,11/27/2024,Private Party Purchase,G. Sorensen,Current,0,0,West
NRAF-2024-102148,Blake Hobbs,West Shannonville,ME,96424,(678) 515-0668,Self-Employed,92000.00,33.9,692,Prime,No,Golden Gate Honda,San Francisco,CA,94102,2024,GMC,Sierra 1500,Truck,New,52500.00,500.00,0.00,3940.00,55940.00,8.46,72,993.42,1/10/2024,Refinance,B. Larsen,Current,0,0,West
NRAF-2024-102149,Adam Smith,Cruzstad,MO,02142,(566) 166-8940,Part-Time,52000.00,31.6,517,Subprime,Yes,Empire State Nissan,Albany,NY,12201,2019,Toyota,Camry,Sedan,Used,18900.00,1590.00,9450.00,1540.00,9400.00,13.88,72,193.09,8/20/2024,Used Vehicle Purchase,N. Sandoval,Current,0,0,Northeast
NRAF-2024-102150,David Carpenter,Port Melissa,MT,70910,(595) 516-1133,Part-Time,68000.00,36.8,639,Nonprime,No,Pacific Coast Nissan,San Diego,CA,92101,2023,Volkswagen,Jetta,Sedan,Used,14300.00,600.00,0.00,970.00,14670.00,13.3,24,699.51,10/26/2024,Used Vehicle Purchase,T. Whitfield,Current,0,0,West
NRAF-2024-102151,Jamie Jefferson,Jenniferstad,SD,77339,(182) 569-6192,Military,78000.00,13.9,748,Prime,No,Wasatch Front Auto Group,Ogden,UT,84401,2024,Mercedes-Benz,C-Class,Sedan,New,54900.00,8800.00,0.00,4550.00,50650.00,6.26,60,985.34,4/5/2024,Refinance,N. Sandoval,Current,0,0,West
NRAF-2024-102152,Michael Hall,East Johnny,PW,35185,(486) 978-4879,Military,25000.00,17,377,Deep Subprime,No,Lone Star Chevrolet,Dallas,TX,75201,2019,Chevrolet,Malibu,Sedan,Used,17500.00,2560.00,0.00,1170.00,16110.00,22.19,84,379.28,4/27/2024,Used Vehicle Purchase,E. Whitmore,Current,0,0,South
NRAF-2024-102153,Tina Yates,Coreyview,HI,16013,(305) 270-4369,Part-Time,30000.00,30.3,435,Deep Subprime,No,Prairie Wind Chevrolet,Omaha,NE,68101,2024,Mercedes-Benz,C-Class,Sedan,New,56000.00,8060.00,0.00,3660.00,51600.00,24.36,75,1345.54,9/17/2024,Private Party Purchase,P. Okafor,Current,0,0,Midwest
NRAF-2024-102154,Jennifer Hurley,Kinghaven,CT,11401,(164) 230-1274,Self-Employed,68000.00,40.2,736,Prime,Yes,Prairie Wind Chevrolet,Omaha,NE,68101,2024,Ford,Mustang,Coupe,New,44700.00,9340.00,0.00,2710.00,38070.00,8.93,60,788.98,5/29/2024,New Vehicle Purchase,L. Reyes,Current,0,0,Midwest
NRAF-2024-102155,Charles Wright,North Jason,PR,54255,(919) 863-7085,Part-Time,77000.00,9.3,635,Nonprime,No,Heartland Auto Plaza,Kansas City,MO,64101,2024,Nissan,Rogue,SUV,New,31200.00,0.00,0.00,2620.00,33820.00,13.44,66,727.68,1/17/2024,Lease Buyout,J. Chen,Current,0,0,Midwest
NRAF-2024-102156,April Alvarez,Ashleystad,WY,73770,(63) 567-3577,Part-Time,54000.00,19,527,Subprime,No,Alamo Auto Group,San Antonio,TX,78201,2024,BMW,3 Series,Sedan,New,49900.00,5270.00,0.00,3730.00,48360.00,17.22,72,1081.77,1/22/2024,Used Vehicle Purchase,K. Osei,Current,0,0,South
NRAF-2024-102157,Michael Schroeder,New Deniseport,HI,57170,(40) 032-7303,Full-Time,60000.00,35.2,850,Super Prime,No,Summit Motors,Salt Lake City,UT,84101,2024,Toyota,Tacoma,Truck,New,32700.00,3300.00,5400.00,2850.00,26850.00,5.63,72,440.31,11/28/2024,Lease Buyout,P. Okafor,Current,0,0,West
NRAF-2024-102158,Michael Johnson,North Christopherville,MA,40864,(635) 235-6118,Full-Time,75000.00,28.1,669,Prime,Yes,Bluegrass Motors,Louisville,KY,40201,2022,Jeep,Wrangler,SUV,Used,21400.00,1550.00,0.00,1520.00,21370.00,9.46,84,348.83,12/28/2024,Refinance,R. Thompson,Current,0,0,South
NRAF-2024-102159,Eric Jones,North Aaronhaven,MO,13247,(695) 862-1853,Full-Time,60000.00,37.9,656,Nonprime,No,Mile High Subaru,Denver,CO,80201,2024,Toyota,RAV4,SUV,New,36900.00,5910.00,0.00,2280.00,33270.00,11.89,84,585.35,5/31/2024,Private Party Purchase,N. Sandoval,Current,0,0,West
NRAF-2024-102160,Tina Olson,South Shawnshire,MS,61028,(779) 036-6663,Retired,70000.00,12.3,732,Prime,No,Sierra Nevada Toyota,Reno,NV,89501,2024,Toyota,Tacoma,Truck,New,33700.00,2440.00,11900.00,2410.00,21770.00,8.93,72,391.66,5/23/2024,Lease Buyout,G. Sorensen,Current,0,0,West
NRAF-2024-102161,Kathleen Ellis,Torresburgh,AR,48189,(326) 598-4503,Military,70000.00,34.6,611,Nonprime,No,Pioneer Auto Sales,Logan,UT,84321,2024,Kia,Forte,Sedan,New,20200.00,3120.00,7700.00,1520.00,10900.00,9.4,60,228.39,11/13/2024,Lease Buyout,B. Larsen,Current,0,0,West
NRAF-2024-102162,Dale Richard,Michaelmouth,RI,26121,(753) 531-3245,Retired,37000.00,31.3,409,Deep Subprime,No,Twin Cities Ford,Minneapolis,MN,55401,2024,Subaru,Forester,SUV,New,32300.00,640.00,0.00,1960.00,33620.00,23.11,60,949.89,4/25/2024,Lease Buyout,R. Thompson,Paid Off,0,0,Midwest
NRAF-2024-102163,Martha Owens,Harrisburgh,VA,54726,(503) 056-8780,Self-Employed,106000.00,14,735,Prime,No,Empire State Nissan,Albany,NY,12201,2023,Kia,Sportage,SUV,Used,18200.00,2980.00,0.00,1380.00,16600.00,8.54,63,327.88,7/24/2024,Used Vehicle Purchase,L. Reyes,Current,0,0,Northeast
NRAF-2024-102164,Robert Brown,Emilyfort,ID,45952,(489) 185-2983,Retired,49000.00,20.8,730,Prime,No,Peach State Chevrolet,Atlanta,GA,30301,2024,Mercedes-Benz,C-Class,Sedan,New,45300.00,9240.00,0.00,3760.00,39820.00,6.2,60,773.54,5/14/2024,Lease Buyout,L. Reyes,Current,0,0,South
NRAF-2024-102165,Nicole Williams,Gonzalezfort,MO,65092,(777) 649-1361,Part-Time,37000.00,44.3,607,Nonprime,No,Sonoran Kia,Tucson,AZ,85701,2023,BMW,3 Series,Sedan,Used,22600.00,2210.00,0.00,1590.00,21980.00,11.59,48,574.40,8/31/2024,Refinance,B. Larsen,Paid Off,0,0,West
NRAF-2024-102166,Christine Fuentes,Teresaland,MI,46845,(261) 954-9029,Military,61000.00,8.8,653,Nonprime,No,Summit Motors,Salt Lake City,UT,84101,2020,Kia,Forte,Sedan,Used,14300.00,3190.00,0.00,890.00,12000.00,12.5,48,318.96,7/7/2024,Private Party Purchase,S. Patel,Current,0,0,West
NRAF-2024-102167,John Simpson,New Jessicahaven,RI,52715,(776) 613-8865,Retired,58000.00,44,674,Prime,No,Prairie Wind Chevrolet,Omaha,NE,68101,2024,Toyota,Tacoma,Truck,New,38400.00,6360.00,11800.00,3060.00,23300.00,8.31,60,475.90,7/31/2024,Used Vehicle Purchase,G. Sorensen,Paid Off,0,0,Midwest
NRAF-2024-102168,Angela Mcmahon,Warrenstad,IN,70243,(956) 783-2395,Part-Time,50000.00,20.9,598,Subprime,No,Alamo Auto Group,San Antonio,TX,78201,2024,Kia,Forte,Sedan,New,22600.00,1110.00,11300.00,1920.00,12110.00,13.54,48,328.14,8/30/2024,Lease Buyout,A. Kowalski,Current,0,0,South
NRAF-2024-102169,John Burke,Theresahaven,AZ,91809,(412) 706-6185,Military,26000.00,21.8,541,Subprime,No,Bluebonnet Ford,Austin,TX,78701,2020,Kia,Forte,Sedan,Used,13800.00,2710.00,0.00,1030.00,12120.00,16.44,72,265.85,12/14/2024,Private Party Purchase,T. Whitfield,Current,0,0,South
NRAF-2024-102170,Aaron Hobbs,East Lisa,VT,34260,(203) 388-1120,Full-Time,61000.00,31,602,Nonprime,No,Wasatch Front Auto Group,Ogden,UT,84401,2019,Volkswagen,Jetta,Sedan,Used,14900.00,2770.00,5800.00,1180.00,7510.00,9.55,36,240.74,11/25/2024,Used Vehicle Purchase,A. Kowalski,Current,0,0,West
NRAF-2024-102171,Shannon Perkins,East Patricia,MO,61748,(720) 373-4483,Part-Time,111000.00,16.5,824,Super Prime,No,Bayou City Kia,Houston,TX,77001,2022,Toyota,RAV4,SUV,Used,23400.00,0.00,0.00,2090.00,25490.00,5.79,60,490.31,12/16/2024,Refinance,M. Alvarez,Current,0,0,South
NRAF-2024-102172,James Bowers,Bakermouth,PA,19720,(905) 657-4396,Military,46000.00,10.1,598,Subprime,No,Big Sky Chevrolet,Billings,MT,59101,2021,Ram,1500,Truck,Used,27400.00,4390.00,0.00,2290.00,25300.00,16.76,48,726.89,10/21/2024,Lease Buyout,L. Reyes,Paid Off,0,0,West
NRAF-2024-102173,Brady Brock,Lake Morganmouth,DE,51847,(316) 490-9546,Self-Employed,36000.00,41.4,568,Subprime,No,Prairie Wind Chevrolet,Omaha,NE,68101,2024,Hyundai,Elantra,Sedan,New,24100.00,1350.00,0.00,2110.00,24860.00,13.89,60,577.03,3/15/2024,Private Party Purchase,H. Blackwood,Current,0,0,Midwest
NRAF-2024-102174,James Young,South Christopherview,IL,42631,(58) 868-1025,Military,50000.00,34.6,740,Prime,No,Bluegrass Motors,Louisville,KY,40201,2024,Ford,Mustang,Coupe,New,42200.00,5750.00,6800.00,3460.00,33110.00,7.13,63,631.58,1/13/2024,Private Party Purchase,J. Chen,Current,0,0,South
NRAF-2024-102175,Elizabeth Mack,South Anthony,WV,61756,(547) 800-9580,Military,75000.00,41.7,848,Super Prime,No,Bluebonnet Ford,Austin,TX,78701,2024,Honda,Civic,Sedan,New,28500.00,6090.00,10500.00,1870.00,13780.00,5.97,63,255.33,3/7/2024,Private Party Purchase,G. Sorensen,Current,0,0,South
NRAF-2024-102176,Dana Rocha,East Carolbury,FM,94712,() 190-0738,Military,93000.00,37.5,694,Prime,No,Peach State Chevrolet,Atlanta,GA,30301,2024,Nissan,Altima,Sedan,New,26100.00,0.00,0.00,1800.00,27900.00,9.18,72,505.41,7/24/2024,Refinance,R. Thompson,Delinquent 60,1,0,South
NRAF-2024-102177,Michael Newman,Susanville,UT,97024,(743) 693-9089,Self-Employed,103000.00,37.8,799,Super Prime,No,Cascade Ford,Portland,OR,97201,2024,Chevrolet,Silverado 1500,Truck,New,46100.00,7270.00,0.00,3920.00,42750.00,5.57,24,1886.43,1/12/2024,Lease Buyout,P. Okafor,Paid Off,0,0,West
NRAF-2024-102178,Tracy Jones,Lake Leahfurt,PR,84541,(832) 130-5428,Self-Employed,57000.00,30.4,699,Prime,No,Twin Cities Ford,Minneapolis,MN,55401,2024,Jeep,Grand Cherokee,SUV,New,40500.00,7450.00,0.00,3030.00,36080.00,5.96,72,597.27,4/10/2024,Refinance,S. Patel,Current,0,0,Midwest
NRAF-2024-102179,Jamie Medina,Scottview,NY,26227,(903) 594-0942,Self-Employed,57000.00,19.5,597,Subprime,Yes,Pioneer Auto Sales,Logan,UT,84321,2019,Chevrolet,Malibu,Sedan,Used,13100.00,2330.00,0.00,880.00,11650.00,16.96,48,335.92,8/5/2024,New Vehicle Purchase,K. Osei,Current,0,0,West
NRAF-2024-102180,Hannah Smith,Natalieberg,NJ,24710,(903) 238-8767,Self-Employed,52000.00,18.4,529,Subprime,No,Timpanogos Honda,Orem,UT,84057,2024,Subaru,Forester,SUV,New,31000.00,5420.00,0.00,2080.00,27660.00,17.14,72,617.49,9/23/2024,Lease Buyout,R. Thompson,Current,0,0,West
NRAF-2024-102181,Latoya Hartman,Johnland,NE,65047,(134) 039-9783,Retired,86000.00,18.4,843,Super Prime,No,Big Sky Chevrolet,Billings,MT,59101,2022,Chevrolet,Malibu,Sedan,Used,13200.00,250.00,0.00,790.00,13740.00,5.74,66,243.26,12/14/2024,Refinance,M. Alvarez,Current,0,0,West
NRAF-2024-102182,Donna Santana,North James,HI,82501,(632) 939-7026,Self-Employed,33000.00,9.2,493,Deep Subprime,No,Cactus Wren Chevrolet,Mesa,AZ,85201,2024,Honda,Accord,Sedan,Used,21900.00,4090.00,2100.00,1720.00,17430.00,21.71,60,478.53,10/11/2024,Lease Buyout,C. Fitzgerald,Current,0,0,West
NRAF-2024-102183,Kimberly Martinez,Erikton,MH,17583,(818) 513-3117,Military,116000.00,28.1,728,Prime,No,Cactus Wren Chevrolet,Mesa,AZ,85201,2021,Ford,F-150,Truck,Used,25800.00,520.00,5600.00,2310.00,21990.00,5.56,66,387.48,7/5/2024,New Vehicle Purchase,T. Whitfield,Delinquent 60,1,0,West
NRAF-2024-102184,Renee Howard,Gomeztown,IA,04348,(719) 288-9203,Part-Time,83000.00,9.9,805,Super Prime,No,Sonoran Kia,Tucson,AZ,85701,2018,Kia,Forte,Sedan,Used,13100.00,0.00,0.00,850.00,13950.00,5.14,72,225.57,11/17/2024,Used Vehicle Purchase,P. Okafor,Paid Off,0,0,West
NRAF-2024-102185,Sandra Johnson,Port Theresa,PA,47330,(589) 230-3606,Full-Time,92000.00,44.1,611,Nonprime,No,Buckeye Auto Sales,Columbus,OH,43201,2024,Nissan,Rogue,SUV,New,32500.00,4930.00,5000.00,2020.00,24590.00,10.13,72,457.16,12/22/2024,Lease Buyout,S. Patel,Current,0,0,Midwest
NRAF-2024-102186,Elizabeth Schmidt,Port Wendyfurt,NC,17057,(726) 557-1364,Self-Employed,69000.00,29.6,766,Prime,No,Cascade Ford,Portland,OR,97201,2023,Mercedes-Benz,C-Class,Sedan,Used,31600.00,2600.00,0.00,2210.00,31210.00,8.28,72,551.49,5/1/2024,Used Vehicle Purchase,B. Larsen,Current,0,0,West
NRAF-2024-102187,Alyssa Fletcher,New Michael,WV,64125,(453) 752-5744,Part-Time,57000.00,41,672,Prime,No,Sonoran Kia,Tucson,AZ,85701,2023,GMC,Sierra 1500,Truck,Used,37000.00,3500.00,0.00,3160.00,36660.00,5.71,63,674.85,8/21/2024,Lease Buyout,K. Osei,Current,0,0,West
NRAF-2024-102188,Alicia Garcia,New Ericberg,VI,89432,(990) 185-1115,Military,57000.00,30.3,577,Subprime,No,Big Sky Chevrolet,Billings,MT,59101,2022,Mazda,CX-5,SUV,Used,16700.00,0.00,0.00,1080.00,17780.00,13.67,60,410.67,5/19/2024,Used Vehicle Purchase,G. Sorensen,Current,0,0,West
NRAF-2024-102189,Matthew Pitts,Deborahchester,WI,69689,(157) 646-7050,Military,42000.00,11,681,Prime,Yes,Mile High Subaru,Denver,CO,80201,2020,Nissan,Rogue,SUV,Used,18900.00,2020.00,0.00,1190.00,18070.00,8.11,60,367.35,5/14/2024,Used Vehicle Purchase,C. Fitzgerald,Current,0,0,West
NRAF-2024-102190,Barbara Luna,Meganview,WA,66273,(193) 465-0275,Retired,81000.00,20.8,648,Nonprime,No,Buckeye Auto Sales,Columbus,OH,43201,2024,Ford,Escape,SUV,New,28300.00,500.00,0.00,2060.00,29860.00,11.66,66,615.02,9/21/2024,New Vehicle Purchase,J. Chen,Current,0,0,Midwest
NRAF-2024-102191,Jodi Dyer,Jillianhaven,OK,18356,(633) 389-2349,Part-Time,60000.00,32.3,706,Prime,No,Wasatch Front Auto Group,Ogden,UT,84401,2021,Toyota,RAV4,SUV,Used,19900.00,4020.00,9400.00,1590.00,8070.00,7.33,60,161.06,6/13/2024,Lease Buyout,P. Okafor,Current,0,0,West
NRAF-2024-102192,Caitlin Ward,Carolynborough,MN,44100,(155) 782-6388,Retired,37000.00,39.7,636,Nonprime,No,Steel City Chevrolet,Pittsburgh,PA,15201,2024,Ram,1500,Truck,New,40100.00,5550.00,0.00,3080.00,37630.00,10.48,48,963.09,4/18/2024,Lease Buyout,J. Chen,Current,0,0,Northeast
NRAF-2024-102193,Kevin Saunders,Burtonfort,KY,49273,(716) 186-2869,Self-Employed,101000.00,37.9,623,Nonprime,No,Rocky Mountain Chevrolet,Provo,UT,84601,2021,Chevrolet,Malibu,Sedan,Used,17400.00,1060.00,0.00,1180.00,17520.00,9.64,60,369.15,11/14/2024,Used Vehicle Purchase,A. Kowalski,Current,0,0,West
NRAF-2024-102194,Melissa Doyle,South Caitlyn,RI,05552,(703) 854-7872,Full-Time,41000.00,9.4,507,Subprime,No,Twin Cities Ford,Minneapolis,MN,55401,2024,Honda,CR-V,SUV,New,31100.00,3850.00,0.00,1890.00,29140.00,19.54,72,690.24,12/11/2024,New Vehicle Purchase,M. Alvarez,Current,0,0,Midwest
